Month,DayOfWeek,DepHour,IsWeekend,Distance,IsDelayed,Airline_Encoded,Origin_Encoded
4,2,14,0,1703.0,0,19,7
5,6,9,1,859.0,0,1,23
7,3,10,0,373.0,0,17,23
5,2,13,0,621.0,0,20,22
2,7,10,1,226.0,1,18,15
2,7,22,1,813.0,1,3,8
4,1,8,0,1117.0,0,15,23
5,2,18,0,1046.0,0,14,11
5,2,14,0,544.0,0,8,5
2,5,21,1,852.0,1,7,21
2,5,11,1,1290.0,0,18,23
2,2,6,0,1068.0,0,20,10
5,3,11,0,141.0,0,17,7
2,5,14,1,429.0,0,20,13
2,6,11,1,2378.0,0,18,23
4,1,16,0,140.0,0,9,8
2,4,15,0,431.0,1,9,8
7,2,11,0,2402.0,0,20,27
2,6,7,1,522.0,0,17,23
2,4,12,0,793.0,1,18,19
2,5,13,1,239.0,0,18,23
7,2,13,0,632.0,0,7,3
5,6,6,1,447.0,0,20,26
5,7,7,1,605.0,0,1,23
2,2,7,0,632.0,0,7,9
4,3,19,0,1199.0,0,18,7
4,2,13,0,234.0,0,13,23
2,1,12,0,287.0,0,8,23
2,4,19,0,174.0,0,17,22
4,2,15,0,1121.0,0,7,3
4,6,13,1,761.0,0,7,0
7,7,8,1,2486.0,0,20,16
7,4,14,0,1121.0,1,19,8
4,6,12,1,840.0,0,2,23
2,7,5,1,129.0,0,13,23
7,4,17,0,606.0,0,7,22
5,7,11,1,817.0,0,6,23
5,1,19,0,515.0,0,7,23
4,1,12,0,425.0,0,15,23
2,7,12,1,405.0,0,18,19
2,4,14,0,102.0,0,12,23
4,6,18,1,775.0,0,20,1
7,6,19,1,507.0,1,3,30
2,6,22,1,2153.0,0,14,25
5,3,7,0,325.0,0,18,23
7,7,9,1,1005.0,1,3,18
7,3,21,0,1121.0,0,3,20
2,7,18,1,862.0,0,17,7
7,6,16,1,391.0,0,17,23
7,1,8,0,677.0,0,17,16
2,6,15,1,391.0,0,20,29
7,4,15,0,594.0,0,9,22
7,7,22,1,259.0,1,18,23
2,1,18,0,563.0,0,17,7
2,4,16,0,746.0,0,7,10
2,5,12,1,957.0,0,19,9
4,6,15,1,1107.0,0,1,25
4,2,7,0,657.0,0,18,13
7,4,21,0,301.0,0,14,14
2,6,21,1,277.0,1,18,23
4,3,20,0,337.0,1,18,16
7,1,17,0,594.0,1,19,0
7,4,13,0,196.0,0,17,23
5,7,7,1,854.0,0,2,23
5,4,9,0,300.0,0,17,23
4,3,13,0,2556.0,1,20,16
7,6,20,1,295.0,0,4,5
7,1,17,0,874.0,0,18,23
2,4,19,0,341.0,0,7,23
4,3,9,0,2917.0,0,18,25
7,5,17,1,513.0,0,6,23
5,3,15,0,1235.0,1,18,15
4,5,19,1,389.0,1,18,2
7,7,18,1,577.0,1,7,4
7,6,19,1,728.0,1,18,23
4,2,7,0,1607.0,0,20,7
4,4,20,0,484.0,1,18,0
4,2,14,0,175.0,0,3,23
2,5,6,1,724.0,0,9,23
2,4,14,0,235.0,1,17,9
4,6,6,1,678.0,0,3,24
7,6,9,1,1334.0,0,2,11
7,2,9,0,419.0,0,13,23
7,1,7,0,694.0,0,17,23
7,4,5,0,775.0,0,18,1
5,7,13,1,1171.0,0,3,26
5,5,21,1,2504.0,0,7,23
4,5,17,1,637.0,0,6,7
4,4,12,0,816.0,0,5,6
2,2,10,0,1061.0,1,3,8
7,3,11,0,313.0,0,16,6
4,7,14,1,279.0,0,13,23
7,5,7,1,391.0,0,6,23
5,3,19,0,522.0,0,17,28
2,3,14,0,1204.0,0,14,11
5,1,12,0,925.0,0,20,13
7,6,9,1,2446.0,0,20,18
4,5,16,1,1747.0,0,7,0
2,3,8,0,337.0,0,18,23
5,3,8,0,2442.0,0,1,28
5,7,21,1,544.0,1,3,5
2,2,17,0,945.0,1,3,23
2,6,15,1,580.0,0,18,23
7,3,16,0,224.0,0,3,8
7,5,15,1,236.0,1,18,15
7,5,21,1,448.0,0,18,23
2,1,12,0,864.0,0,9,23
4,7,19,1,640.0,0,7,23
7,6,16,1,1121.0,1,3,23
2,6,15,1,1044.0,0,2,23
7,5,21,1,344.0,0,13,23
4,1,1,0,1608.0,0,14,23
2,6,6,1,447.0,0,7,23
7,1,9,0,1437.0,1,3,22
5,4,10,0,175.0,0,5,5
5,3,8,0,957.0,0,7,18
4,7,11,1,489.0,1,17,23
7,5,19,1,253.0,0,6,13
7,2,18,0,416.0,0,11,23
5,3,10,0,1164.0,0,18,1
2,7,8,1,1590.0,0,7,0
2,7,12,1,163.0,0,12,23
4,4,12,0,1598.0,0,14,14
7,5,13,1,173.0,0,14,23
7,7,14,1,224.0,0,1,23
2,4,16,0,2149.0,0,1,18
7,7,20,1,370.0,1,18,16
4,6,18,1,646.0,0,20,22
5,3,16,0,1069.0,0,10,15
4,3,5,0,977.0,0,18,7
7,1,6,0,488.0,0,11,23
4,1,18,0,1029.0,0,14,21
2,4,16,0,1262.0,1,18,23
4,6,7,1,1194.0,0,3,23
5,4,13,0,448.0,0,7,23
7,1,6,0,588.0,0,17,23
4,3,9,0,228.0,0,17,21
5,1,7,0,75.0,0,4,5
7,2,11,0,273.0,0,17,23
5,3,8,0,466.0,1,0,23
7,5,18,1,563.0,1,19,17
5,7,6,1,328.0,0,3,2
2,7,20,1,100.0,1,18,23
2,3,6,0,306.0,0,7,23
2,1,18,0,2402.0,1,3,24
4,3,18,0,1029.0,1,14,21
2,5,11,1,228.0,0,13,27
5,3,14,0,332.0,0,7,23
5,1,19,0,1236.0,1,10,23
5,2,15,0,358.0,1,9,1
2,1,11,0,347.0,0,17,23
2,4,14,0,650.0,1,9,23
7,7,17,1,366.0,1,3,23
7,5,17,1,2106.0,1,18,15
7,2,11,0,468.0,0,3,5
7,6,6,1,1080.0,0,9,23
5,4,5,0,964.0,0,3,13
2,1,15,0,1666.0,1,14,23
7,6,18,1,2282.0,0,3,5
5,5,10,1,1192.0,1,3,6
4,3,2,0,1189.0,1,10,23
2,3,8,0,823.0,1,19,23
2,3,14,0,1532.0,0,7,26
7,4,15,0,986.0,0,7,9
2,4,9,0,528.0,1,9,1
4,5,12,1,1546.0,0,20,18
7,6,8,1,3801.0,1,20,23
5,3,5,0,102.0,1,17,23
7,3,12,0,743.0,0,18,23
4,4,11,0,488.0,0,16,10
4,5,12,1,1635.0,0,20,13
2,3,18,0,1024.0,1,18,7
5,3,20,0,258.0,0,3,22
5,7,12,1,585.0,0,8,23
4,7,12,1,442.0,0,7,0
2,4,18,0,1013.0,1,10,24
5,1,8,0,862.0,0,17,8
5,1,16,0,1025.0,0,10,23
5,1,18,0,1061.0,1,3,8
4,3,18,0,152.0,0,8,23
7,7,17,1,612.0,0,14,23
2,5,9,1,191.0,0,5,5
4,3,15,0,583.0,0,9,8
7,7,13,1,212.0,1,17,7
4,7,16,1,137.0,0,9,23
4,5,6,1,293.0,0,17,23
2,5,12,1,563.0,0,8,23
2,5,20,1,1075.0,1,19,30
2,1,16,0,235.0,0,7,9
7,6,14,1,200.0,0,17,23
4,2,8,0,331.0,0,3,6
2,4,19,0,1062.0,0,18,7
5,6,14,1,175.0,0,4,5
2,6,15,1,683.0,1,5,23
5,5,16,1,1250.0,0,17,29
7,4,15,0,742.0,0,5,24
2,7,11,1,801.0,1,3,22
5,4,16,0,669.0,1,2,23
2,7,8,1,1010.0,1,16,3
5,7,12,1,224.0,0,9,23
2,2,17,0,954.0,0,7,0
2,4,10,0,1276.0,0,18,25
5,4,9,0,234.0,0,13,23
7,2,17,0,967.0,0,18,23
4,6,15,1,409.0,0,16,22
5,2,7,0,1562.0,0,3,3
4,3,21,0,446.0,0,18,26
7,4,9,0,679.0,0,20,28
5,3,15,0,1185.0,0,14,3
5,2,5,0,607.0,0,5,23
4,7,7,1,1010.0,0,7,30
7,5,18,1,488.0,0,6,23
7,7,5,1,356.0,0,7,23
4,4,22,0,1379.0,0,20,13
7,5,6,1,820.0,0,20,23
4,2,8,0,199.0,0,11,6
4,1,12,0,589.0,0,18,23
4,6,10,1,944.0,0,14,14
5,5,7,1,966.0,0,20,13
4,7,18,1,675.0,0,5,5
7,3,14,0,1428.0,0,7,29
5,3,17,0,1416.0,0,20,13
4,5,7,1,469.0,0,3,23
5,7,9,1,1916.0,0,3,5
4,4,14,0,417.0,0,18,23
5,3,20,0,197.0,0,18,23
5,1,10,0,594.0,0,7,9
7,7,18,1,212.0,0,4,24
2,3,18,0,319.0,0,16,10
2,3,8,0,920.0,0,3,24
2,1,9,0,226.0,1,5,5
5,1,12,0,895.0,0,2,11
4,7,17,1,417.0,0,17,26
4,4,9,0,140.0,0,20,1
7,1,11,0,1050.0,0,7,23
7,1,18,0,926.0,1,15,12
7,6,10,1,334.0,1,20,21
5,4,20,0,571.0,0,1,23
7,2,17,0,73.0,1,18,7
5,3,13,0,959.0,1,17,7
2,4,14,0,733.0,0,15,23
2,1,18,0,665.0,0,16,14
2,6,7,1,787.0,0,20,30
2,6,7,1,438.0,0,11,23
4,5,7,1,371.0,0,18,23
5,2,17,0,986.0,0,7,8
2,1,8,0,771.0,0,5,23
7,7,8,1,296.0,1,9,22
7,4,10,0,240.0,0,0,22
7,3,17,0,109.0,0,0,23
4,6,17,1,366.0,0,3,23
4,7,16,1,666.0,0,16,24
5,2,18,0,901.0,0,20,11
5,2,15,0,1015.0,0,20,23
5,5,10,1,500.0,0,3,9
7,2,9,0,405.0,0,18,23
2,4,5,0,143.0,0,8,23
5,5,11,1,352.0,0,17,23
5,1,19,0,404.0,1,7,18
7,2,15,0,794.0,1,18,7
2,5,10,1,425.0,0,19,23
4,3,20,0,599.0,0,3,5
7,2,16,0,1086.0,0,17,23
4,4,12,0,220.0,0,8,21
5,5,18,1,946.0,0,7,3
4,3,15,0,1337.0,0,3,7
2,2,8,0,414.0,1,18,15
7,7,13,1,471.0,1,18,23
5,7,10,1,1189.0,0,18,23
7,1,9,0,626.0,0,13,23
5,7,18,1,370.0,0,3,16
5,1,18,0,2354.0,0,1,23
2,7,7,1,1034.0,0,10,30
5,4,12,0,486.0,0,10,15
5,4,15,0,363.0,0,5,24
2,2,12,0,1192.0,0,3,6
5,7,21,1,277.0,1,18,4
4,7,12,1,689.0,0,7,13
2,2,6,0,356.0,0,7,23
2,3,6,0,508.0,0,17,23
2,2,14,0,659.0,0,8,17
2,4,15,0,867.0,1,1,27
2,1,7,0,861.0,0,2,23
2,4,19,0,370.0,1,18,16
5,6,15,1,1014.0,0,17,7
4,6,9,1,196.0,0,0,22
7,4,22,0,2370.0,0,3,26
5,7,21,1,679.0,0,1,27
5,6,17,1,969.0,0,5,23
5,4,10,0,199.0,1,11,10
2,3,15,0,425.0,0,16,23
4,3,17,0,719.0,0,3,22
7,3,20,0,1721.0,1,20,22
7,5,15,1,437.0,0,5,23
4,3,13,0,1141.0,0,10,18
4,1,6,0,1011.0,0,19,22
5,3,12,0,247.0,0,3,8
5,2,16,0,760.0,1,7,14
2,6,5,1,581.0,0,19,0
4,3,6,0,1173.0,0,14,23
5,3,21,0,700.0,0,19,20
2,7,12,1,2092.0,0,7,23
4,3,5,0,447.0,0,18,28
2,7,7,1,612.0,0,17,6
2,2,19,0,1032.0,0,14,23
2,4,12,0,437.0,0,16,23
4,7,14,1,224.0,0,20,13
7,5,9,1,405.0,0,7,6
2,7,17,1,642.0,0,11,10
5,1,20,0,600.0,0,3,5
5,5,18,1,2125.0,1,3,5
5,2,12,0,1140.0,0,19,11
7,5,22,1,862.0,0,20,7
7,5,11,1,1450.0,0,18,23
7,5,6,1,1121.0,1,14,18
2,7,11,1,371.0,0,4,5
2,7,12,1,1190.0,0,20,13
7,4,21,0,1098.0,0,2,23
7,6,12,1,1464.0,1,3,28
7,2,12,0,696.0,0,1,27
2,3,11,0,2917.0,1,3,25
5,6,8,1,413.0,0,4,23
2,3,19,0,1065.0,0,20,10
7,3,7,0,430.0,0,3,5
4,5,9,1,393.0,0,16,10
4,3,12,0,1145.0,0,9,9
7,6,9,1,909.0,0,18,7
2,4,14,0,236.0,1,17,16
4,2,19,0,391.0,1,20,7
7,5,14,1,654.0,0,9,22
2,7,6,1,417.0,0,18,26
4,2,14,0,259.0,1,18,15
7,6,18,1,909.0,0,1,23
2,6,17,1,399.0,0,3,6
2,2,6,0,308.0,0,18,23
7,5,9,1,263.0,0,18,23
4,5,10,1,621.0,1,18,4
4,5,9,1,155.0,0,4,5
2,4,6,0,806.0,0,2,23
2,6,20,1,264.0,0,11,22
4,3,15,0,550.0,0,19,10
4,3,18,0,547.0,0,7,0
2,7,18,1,304.0,0,8,23
2,3,11,0,1390.0,1,18,23
7,5,19,1,543.0,1,18,23
4,3,10,0,163.0,0,12,23
4,1,14,0,872.0,1,3,1
5,4,10,0,731.0,1,3,8
5,3,14,0,451.0,0,0,23
2,1,11,0,646.0,0,7,23
5,2,21,0,651.0,0,3,5
4,7,6,1,484.0,0,18,23
4,5,20,1,853.0,0,18,26
4,5,19,1,745.0,0,18,19
4,5,18,1,646.0,0,20,22
4,4,16,0,153.0,1,18,23
4,5,21,1,351.0,0,17,8
7,4,16,0,216.0,0,12,23
2,6,12,1,227.0,1,9,23
2,2,14,0,306.0,0,7,0
7,6,5,1,979.0,0,18,23
4,1,19,0,632.0,0,19,5
7,7,11,1,1589.0,0,7,21
7,3,16,0,587.0,1,18,23
4,1,7,0,480.0,0,18,26
5,5,8,1,1087.0,0,7,23
4,6,8,1,334.0,0,20,21
2,2,10,0,351.0,0,9,23
2,1,15,0,920.0,0,18,30
5,5,9,1,150.0,0,14,14
2,4,18,0,1242.0,1,7,16
5,6,20,1,909.0,0,18,7
7,2,6,0,353.0,0,18,23
5,5,18,1,1009.0,0,3,13
4,2,12,0,1212.0,0,3,8
4,1,12,0,667.0,0,18,23
7,1,20,0,190.0,1,17,23
7,7,9,1,1706.0,0,18,19
5,1,11,0,809.0,0,17,13
7,3,20,0,594.0,0,7,0
4,6,5,1,271.0,0,7,23
4,6,10,1,1028.0,1,14,14
4,3,22,0,1262.0,0,18,23
7,4,7,0,270.0,0,7,0
7,3,14,0,660.0,0,16,23
2,2,18,0,177.0,0,0,12
5,4,21,0,328.0,0,3,8
5,6,15,1,1032.0,0,3,5
5,1,6,0,1447.0,1,10,7
4,7,10,1,899.0,0,14,6
2,7,12,1,259.0,1,7,0
2,1,22,0,584.0,0,7,29
7,4,6,0,1399.0,0,7,27
5,1,8,0,757.0,0,10,23
7,3,21,0,1533.0,0,7,27
7,2,17,0,534.0,0,20,12
5,5,19,1,998.0,1,19,4
4,2,6,0,563.0,0,16,23
5,5,7,1,488.0,1,7,9
4,2,11,0,551.0,0,9,23
5,1,18,0,214.0,0,7,2
4,6,10,1,1120.0,0,3,22
5,2,11,0,645.0,0,11,10
2,2,14,0,570.0,0,18,19
2,6,17,1,420.0,0,6,7
2,2,5,0,632.0,0,3,11
5,2,11,0,364.0,0,9,23
5,2,11,0,1055.0,0,3,8
7,6,19,1,429.0,0,17,23
5,5,12,1,1005.0,0,20,18
5,6,18,1,1400.0,0,20,13
7,7,13,1,1067.0,0,3,8
2,4,18,0,874.0,0,7,23
7,3,19,0,996.0,1,20,7
7,1,12,0,337.0,0,20,16
4,2,19,0,340.0,1,16,14
5,1,18,0,252.0,0,17,23
5,1,7,0,230.0,1,17,23
2,1,13,0,266.0,0,8,14
7,1,18,0,440.0,0,9,23
4,1,6,0,274.0,0,5,23
5,1,13,0,754.0,1,9,23
7,4,15,0,1849.0,1,10,18
4,5,16,1,270.0,0,7,0
7,1,8,0,255.0,0,3,25
5,1,12,0,1487.0,0,7,21
5,3,18,0,695.0,0,7,2
7,3,10,0,721.0,0,7,23
5,1,17,0,1671.0,0,3,9
2,5,7,1,930.0,0,18,23
7,4,22,0,130.0,1,3,5
5,4,6,0,327.0,0,18,4
7,1,5,0,1262.0,0,18,23
7,7,17,1,1212.0,1,3,23
4,4,18,0,2457.0,0,18,23
7,7,18,1,416.0,0,11,23
5,7,9,1,1222.0,0,20,13
2,4,12,0,847.0,0,13,23
2,4,9,0,102.0,0,18,23
5,2,13,0,983.0,0,7,9
2,4,9,0,2475.0,0,14,14
2,5,6,1,2105.0,0,7,3
4,1,19,0,936.0,0,3,5
2,1,8,0,1231.0,1,3,23
5,2,9,0,853.0,0,7,0
4,4,6,0,268.0,0,16,23
2,1,13,0,742.0,0,5,23
2,2,11,0,1892.0,0,7,0
2,5,11,1,400.0,1,17,16
2,4,14,0,733.0,0,20,22
7,6,20,1,335.0,1,16,5
2,4,14,0,196.0,1,18,7
2,5,16,1,129.0,0,13,27
4,2,8,0,1187.0,0,17,16
2,4,13,0,129.0,1,7,23
7,3,15,0,296.0,0,8,17
4,5,12,1,679.0,1,1,28
5,5,7,1,1562.0,0,14,3
4,2,14,0,88.0,0,4,5
7,6,13,1,370.0,0,3,25
4,2,6,0,948.0,0,18,23
7,3,7,0,199.0,0,11,6
5,6,14,1,765.0,1,14,2
4,5,11,1,373.0,0,18,23
5,1,12,0,909.0,0,1,27
7,6,9,1,870.0,0,2,23
5,2,16,0,1201.0,0,20,7
4,6,11,1,332.0,1,7,23
2,6,7,1,235.0,0,17,9
2,5,7,1,328.0,0,5,5
4,1,9,0,2398.0,0,12,28
7,5,10,1,1076.0,0,18,15
7,7,19,1,399.0,0,1,23
2,6,8,1,762.0,0,16,17
7,5,10,1,1235.0,0,19,16
4,3,20,0,1111.0,0,19,23
4,6,8,1,588.0,0,7,29
5,5,9,1,1032.0,0,3,1
7,6,14,1,1055.0,1,3,15
4,7,6,1,675.0,0,3,23
7,5,12,1,916.0,0,20,23
5,4,14,0,524.0,0,18,23
7,6,21,1,395.0,0,18,2
4,4,15,0,666.0,0,16,0
4,3,6,0,1569.0,0,20,23
7,6,12,1,861.0,0,10,24
5,2,8,0,1024.0,1,18,7
7,7,17,1,1024.0,0,20,27
5,5,10,1,2979.0,0,3,25
5,6,17,1,296.0,1,17,23
7,7,17,1,490.0,1,5,23
5,5,15,1,337.0,0,17,16
2,5,9,1,956.0,0,19,23
7,5,21,1,2785.0,0,20,23
5,5,16,1,659.0,0,3,23
5,2,21,0,443.0,1,8,9
7,7,6,1,337.0,0,18,23
7,7,21,1,1276.0,0,7,21
5,4,7,0,216.0,0,12,23
2,4,18,0,448.0,0,7,23
7,3,9,0,626.0,0,18,26
4,6,9,1,357.0,0,8,0
2,5,11,1,1208.0,0,20,13
2,7,6,1,526.0,0,4,23
2,4,8,0,337.0,0,1,16
4,1,18,0,761.0,0,7,23
5,4,11,0,1910.0,0,18,23
2,2,21,0,617.0,0,8,17
4,1,7,0,1023.0,0,14,10
4,7,15,1,228.0,0,13,27
2,4,19,0,916.0,1,20,7
7,2,7,0,283.0,0,18,23
4,3,11,0,1185.0,0,7,30
2,4,17,0,811.0,1,20,12
5,1,22,0,322.0,1,3,5
7,1,8,0,588.0,1,7,29
5,4,17,0,973.0,0,18,11
4,1,6,0,1192.0,0,3,6
5,2,16,0,812.0,0,3,23
5,4,15,0,990.0,0,9,20
5,5,16,1,2349.0,0,18,23
5,1,13,0,412.0,0,17,23
4,2,7,0,867.0,0,7,27
7,4,12,0,411.0,1,17,23
5,6,11,1,814.0,0,3,30
5,7,15,1,872.0,0,18,25
2,6,8,1,2288.0,0,20,16
2,6,11,1,562.0,0,16,2
7,7,13,1,685.0,0,15,8
2,6,7,1,261.0,0,1,23
7,6,14,1,1547.0,0,7,23
7,4,20,0,247.0,0,3,8
5,7,21,1,272.0,0,18,2
2,2,12,0,847.0,0,13,23
4,2,18,0,799.0,0,16,10
5,7,14,1,404.0,1,7,18
2,4,6,0,1190.0,0,20,13
5,7,11,1,183.0,0,1,23
4,1,7,0,985.0,1,3,18
5,5,17,1,1299.0,1,19,21
7,3,20,0,664.0,0,19,23
7,2,15,0,550.0,0,3,8
7,6,11,1,718.0,0,8,23
2,7,8,1,413.0,0,9,22
5,7,13,1,1023.0,1,20,23
4,3,10,0,562.0,0,18,2
2,3,8,0,621.0,0,18,25
4,6,16,1,1521.0,0,18,15
2,2,14,0,280.0,0,3,23
4,4,16,0,530.0,1,9,20
4,7,20,1,226.0,0,10,23
4,1,10,0,416.0,0,11,22
4,4,22,0,397.0,1,18,15
4,5,19,1,665.0,0,16,23
5,7,21,1,447.0,1,18,26
2,7,7,1,199.0,0,11,10
2,7,15,1,870.0,0,2,23
4,2,16,0,820.0,0,16,10
4,5,13,1,932.0,0,7,11
2,6,17,1,401.0,0,18,23
7,7,6,1,328.0,0,3,2
5,2,8,0,270.0,0,7,23
7,6,11,1,224.0,0,1,27
5,6,15,1,286.0,0,9,22
4,4,23,0,1514.0,0,20,15
7,7,8,1,1598.0,1,14,14
2,2,19,0,1258.0,0,3,20
2,1,6,0,228.0,0,13,23
7,6,12,1,224.0,0,9,23
5,5,11,1,746.0,1,20,10
2,5,15,1,516.0,0,7,0
7,6,13,1,204.0,1,9,20
2,3,20,0,1022.0,0,17,8
4,5,16,1,129.0,0,13,23
2,1,10,0,1045.0,0,3,20
5,7,9,1,2400.0,0,20,28
2,4,6,0,582.0,0,17,23
2,7,15,1,236.0,1,3,16
5,2,16,0,1990.0,1,7,14
5,4,9,0,699.0,0,17,25
2,4,13,0,653.0,0,5,6
4,5,14,1,836.0,1,20,22
5,1,8,0,2300.0,0,3,25
7,4,8,0,674.0,0,17,8
5,4,14,0,253.0,0,6,13
4,4,6,0,490.0,0,5,23
4,4,16,0,224.0,1,3,13
2,6,8,1,1620.0,0,7,17
4,7,15,1,404.0,0,20,23
4,6,13,1,986.0,1,3,8
4,2,14,0,469.0,1,3,23
4,3,17,0,307.0,0,18,19
5,5,14,1,225.0,0,9,23
4,5,22,1,177.0,0,19,11
2,5,21,1,479.0,0,13,23
2,2,16,0,572.0,0,6,23
2,2,11,0,1258.0,1,7,20
5,6,14,1,199.0,0,11,6
7,1,14,0,1508.0,0,2,23
7,5,6,1,649.0,0,20,23
4,1,5,0,926.0,0,3,23
5,6,19,1,957.0,0,18,11
7,2,6,0,861.0,0,18,19
7,5,22,1,2419.0,1,20,28
4,7,8,1,502.0,0,19,17
2,6,13,1,1269.0,0,17,23
2,4,6,0,528.0,0,7,21
5,3,14,0,632.0,0,7,9
7,2,20,0,1044.0,0,18,23
5,3,11,0,404.0,0,18,23
4,6,15,1,1050.0,1,7,27
5,5,13,1,196.0,0,17,7
4,4,14,0,255.0,1,3,25
7,2,19,0,1360.0,0,9,8
7,7,9,1,234.0,1,9,22
7,1,17,0,888.0,1,20,22
2,1,18,0,793.0,1,18,19
2,4,6,0,781.0,0,20,23
7,7,10,1,2586.0,1,3,28
4,4,8,0,1074.0,0,14,14
4,7,12,1,534.0,0,7,12
4,6,17,1,458.0,1,17,23
7,3,7,0,1431.0,0,3,23
7,3,7,0,238.0,0,16,23
5,1,9,0,1979.0,0,7,9
4,1,22,0,749.0,0,7,0
5,5,6,1,2125.0,0,3,16
4,2,6,0,400.0,0,17,23
2,4,17,0,993.0,0,2,23
5,7,14,1,236.0,0,17,16
2,5,6,1,393.0,0,17,23
4,5,16,1,68.0,1,14,23
7,1,9,0,596.0,0,8,23
2,5,18,1,300.0,0,7,23
7,3,8,0,2704.0,0,7,3
5,7,22,1,581.0,1,7,0
4,7,22,1,2300.0,0,3,25
4,3,19,0,432.0,1,18,23
4,2,9,0,2174.0,0,19,20
5,7,8,1,413.0,0,20,12
4,4,14,0,100.0,1,12,23
5,4,17,0,337.0,0,17,28
7,5,9,1,118.0,0,4,5
5,1,14,0,447.0,0,17,28
5,5,6,1,899.0,0,18,6
4,2,19,0,397.0,0,10,15
7,3,8,0,2288.0,0,1,16
5,1,21,0,127.0,0,6,13
2,1,15,0,628.0,0,18,15
4,5,11,1,1448.0,0,7,27
7,1,8,0,847.0,0,17,27
2,5,13,1,1162.0,1,18,23
4,6,15,1,543.0,0,1,23
5,1,19,0,224.0,0,17,27
7,4,13,0,1739.0,1,3,23
4,1,5,0,756.0,0,18,2
2,4,13,0,302.0,0,8,0
4,3,20,0,227.0,0,16,23
7,5,10,1,2704.0,0,14,28
5,7,19,1,304.0,0,9,8
5,4,15,0,432.0,0,7,0
4,4,9,0,368.0,0,18,29
5,1,19,0,541.0,1,3,14
7,4,15,0,184.0,1,14,3
4,2,14,0,191.0,0,4,5
4,1,14,0,151.0,0,7,0
2,1,13,0,733.0,1,20,17
7,5,17,1,763.0,0,20,23
2,1,11,0,88.0,0,4,23
2,4,7,0,562.0,1,18,2
2,5,12,1,516.0,0,7,0
7,6,16,1,2447.0,0,20,28
2,1,15,0,325.0,0,18,23
4,5,9,1,2615.0,0,12,16
7,7,10,1,418.0,0,18,23
5,4,14,0,335.0,0,8,17
5,1,14,0,989.0,0,3,29
4,1,17,0,321.0,1,7,0
5,7,9,1,399.0,0,3,3
5,2,18,0,1015.0,1,20,7
5,7,14,1,1739.0,0,1,22
5,2,11,0,818.0,0,14,23
2,2,18,0,284.0,0,16,10
4,2,8,0,2342.0,0,3,16
2,1,7,0,271.0,0,7,23
7,2,10,0,502.0,1,7,9
4,6,20,1,547.0,0,7,0
2,5,16,1,1400.0,1,20,13
7,1,14,0,636.0,1,14,14
5,5,13,1,843.0,0,3,25
2,5,12,1,140.0,0,15,1
2,7,16,1,414.0,0,20,28
7,3,18,0,163.0,0,12,23
5,1,21,0,793.0,0,18,23
7,6,22,1,366.0,1,7,0
5,2,19,0,1576.0,0,3,24
7,1,6,0,228.0,0,8,12
7,7,18,1,853.0,0,7,23
7,6,6,1,647.0,0,17,23
4,4,8,0,991.0,0,20,23
4,4,11,0,220.0,1,18,4
4,1,13,0,251.0,0,6,7
4,7,15,1,501.0,1,7,9
4,6,15,1,648.0,0,8,23
2,5,7,1,2343.0,1,7,11
2,5,19,1,74.0,0,8,23
2,4,10,0,126.0,0,9,20
7,4,16,0,373.0,0,17,16
4,6,15,1,431.0,0,3,23
2,2,18,0,700.0,0,3,23
5,6,19,1,236.0,1,19,15
2,1,7,0,338.0,0,18,23
7,5,11,1,1158.0,0,18,23
7,4,5,0,806.0,0,18,20
4,2,19,0,584.0,0,18,19
7,4,20,0,801.0,0,3,22
7,7,12,1,240.0,0,7,23
5,1,14,0,1590.0,1,7,0
4,4,18,0,1299.0,0,7,21
2,7,10,1,1514.0,0,3,22
7,6,13,1,257.0,0,4,24
2,2,18,0,936.0,0,3,8
7,5,18,1,86.0,0,17,28
5,2,16,0,558.0,0,17,23
5,7,11,1,177.0,0,17,23
2,4,9,0,1005.0,0,20,22
5,1,18,0,264.0,1,17,23
5,2,10,0,374.0,0,6,13
4,4,12,0,1196.0,1,16,23
7,3,8,0,1055.0,0,10,8
5,2,14,0,406.0,0,19,0
7,6,19,1,1158.0,1,3,23
5,4,20,0,642.0,0,4,22
4,5,8,1,696.0,0,11,23
5,4,9,0,88.0,0,4,5
5,1,15,0,297.0,0,17,23
4,1,20,0,862.0,1,20,13
4,2,10,0,197.0,0,18,23
2,4,7,0,1262.0,0,3,23
7,2,0,0,1448.0,0,7,23
4,5,22,1,1072.0,0,18,18
7,2,18,0,100.0,1,18,23
2,3,13,0,387.0,0,18,23
5,7,18,1,1727.0,0,7,5
4,6,21,1,1258.0,1,3,20
2,5,17,1,1727.0,0,7,5
7,3,9,0,547.0,0,7,0
4,5,9,1,815.0,0,5,5
4,1,21,0,973.0,0,18,18
7,7,9,1,867.0,0,3,3
4,5,18,1,184.0,0,14,17
5,4,7,0,2556.0,0,3,23
4,7,10,1,977.0,0,20,7
7,4,17,0,1216.0,0,2,15
2,4,18,0,129.0,0,13,27
2,7,7,1,2402.0,0,1,27
5,3,6,0,463.0,0,17,23
7,6,20,1,249.0,0,5,6
7,4,13,0,1086.0,0,18,29
7,1,16,0,370.0,0,3,16
7,3,21,0,762.0,0,7,17
5,7,15,1,918.0,0,3,8
2,3,18,0,1212.0,0,3,8
